,Rating,Seating Capacity,Average Meal Price,Marketing Budget,Social Media Followers,Chef Experience Years,Number of Reviews,Avg Review Length,Ambience Score,Service Quality Score,Weekend Reservations,Weekday Reservations,Revenue,Location_Rural,Location_Suburban,Cuisine_French,Cuisine_Indian,Cuisine_Italian,Cuisine_Japanese,Cuisine_Mexican,Parking Availability_Yes
6828,4.5,56,56.77,1978.0,19752.0,10,643,100.1306527283078,9.9,1.1,8,5,717705.89,0,1,1,0,0,0,0,1
6829,4.5,74,39.19,7187.75,77526.875,19,855,214.8156380841531,2.6,3.4,58,60,680523.96,0,0,0,0,0,0,0,0
6830,4.4,62,35.13,1279.0,16609.0,2,834,158.58095136482234,3.8,2.2,14,7,487149.82,0,1,0,1,0,0,0,0
6831,4.6,80,38.28,6076.0,68603.0,4,602,175.0396413992022,9.0,8.9,79,49,702263.59,0,0,0,0,0,0,0,0
6832,4.3,43,29.08,1946.0,25851.0,15,871,246.72003890520003,1.3,8.9,9,17,300655.99,1,0,0,0,0,0,1,1
6833,3.8,86,35.86,3149.0,39909.0,6,345,298.28308907873384,7.6,8.6,8,66,699549.83,0,0,0,0,0,0,0,1
6834,3.9,41,37.18,3576.0,40538.0,1,848,257.8779810048676,4.8,1.9,15,23,348688.96,1,0,0,0,0,0,0,0
6835,4.4,50,28.69,2859.0,34650.0,18,395,90.13599159065105,7.2,2.2,11,30,344842.79,1,0,0,0,0,0,1,1
6836,4.8,70,38.75,3944.0,43695.0,8,203,106.13795881009712,5.7,2.2,41,39,617594.25,0,1,0,1,0,0,0,0
6837,3.5,90,27.01,4330.0,47579.0,13,281,152.4826192847708,6.6,3.3,84,23,562643.12,0,0,0,0,0,0,1,0
6838,3.7,68,58.81,912.0,15224.0,19,381,229.80662997525656,7.0,1.7,29,55,906979.76,0,1,1,0,0,0,0,1
6839,4.9,74,65.71,6619.0,66157.0,16,195,177.34279133005788,6.7,9.8,26,44,1107372.31,0,0,0,0,0,1,0,1
6840,4.2,37,51.13,3409.0,42655.0,1,531,275.45016881387187,7.0,8.7,12,11,432640.63,1,0,0,0,1,0,0,0
6841,3.4,31,31.72,2622.0,29196.0,2,852,62.16887009319586,6.1,1.6,22,6,229182.04,1,0,0,0,0,0,1,1
6842,4.3,86,34.52,2503.0,30386.0,19,428,114.62924470324936,7.4,2.3,55,28,682994.64,0,0,0,0,0,0,1,0
6843,5.0,71,44.01,7187.75,77526.875,14,425,104.81789810770432,8.0,3.4,22,0,723044.31,0,0,0,0,0,0,0,0
6844,4.6,52,58.14,4087.0,42119.0,15,617,236.04273687734508,8.1,8.0,26,0,696130.41,0,1,1,0,0,0,0,1
6845,4.5,89,36.51,4294.0,43116.0,2,934,166.19288704732213,8.7,7.4,85,36,736548.92,0,0,0,0,0,0,0,0
6846,3.4,87,31.72,2358.0,29203.0,13,79,53.75326017566643,3.8,6.7,52,11,629764.67,0,0,0,1,0,0,0,1
6847,4.8,84,35.66,2342.0,29771.0,11,478,243.35918810720835,7.7,9.2,12,67,684226.05,0,0,0,0,0,0,1,1
6848,4.1,54,32.41,1636.0,19399.0,10,547,140.45078902566792,9.5,1.3,40,6,404689.47,0,1,0,0,0,0,1,0
6849,4.8,86,35.47,3947.0,43608.0,2,636,115.1150896155703,4.3,2.5,16,47,685049.49,0,0,0,0,0,0,0,1
6850,3.7,43,26.5,743.0,12787.0,17,543,95.67942051993823,8.0,2.7,41,39,276860.35,1,0,0,0,0,0,1,0
6851,3.1,50,35.34,2932.0,37290.0,3,613,286.5030466813923,3.6,1.5,14,14,401001.02,0,1,0,1,0,0,0,0
6852,4.0,63,67.29,2495.0,33334.0,4,245,285.5095069098669,2.6,6.6,39,25,947205.89,0,1,0,0,0,1,0,0
6853,3.5,38,53.84,3128.0,30445.0,5,872,69.13822204542917,5.0,2.9,15,24,467064.49,1,0,0,0,1,0,0,1
6854,4.4,34,51.31,1422.0,18482.0,2,789,108.19183991323,8.3,5.3,6,30,397336.52,1,0,0,0,1,0,0,0
6855,4.9,33,51.74,3309.0,42783.0,4,187,211.5298305207116,3.8,7.2,13,24,392816.01,1,0,0,0,1,0,0,0
6856,4.4,70,70.09,7187.75,77526.875,12,743,217.60616459457856,3.7,6.4,9,24,1112492.12,0,0,0,0,0,1,0,0
6857,4.8,32,27.82,2083.0,28082.0,6,851,154.4179359610785,3.5,3.6,0,24,211410.84,1,0,0,0,0,0,1,1
6858,3.9,89,41.48,7187.75,77526.875,15,240,192.1274644530536,3.0,4.7,74,16,846772.73,0,0,0,0,0,0,0,1
6859,4.5,60,62.89,4355.0,43237.0,7,720,225.6576458024153,6.5,4.1,40,10,851953.45,0,1,1,0,0,0,0,0
6860,4.7,65,29.08,4522.0,53816.0,6,753,287.6273010170915,3.2,8.7,3,20,437552.44,0,1,0,0,0,0,1,1
6861,4.4,40,70.55,2988.0,36970.0,14,529,231.2773503166952,9.4,4.8,36,15,650104.55,1,0,0,0,0,1,0,1
6862,4.0,90,39.24,5168.0,60238.0,18,227,77.5676577389711,4.1,1.6,18,6,806430.06,0,0,0,1,0,0,0,0
6863,4.3,39,66.64,3301.0,39700.0,7,461,229.4616535432021,5.9,6.6,37,10,593412.82,1,0,0,0,0,1,0,1
6864,4.4,41,51.0,3047.0,30204.0,6,412,66.93158213478522,4.7,2.8,22,4,475909.7,1,0,0,0,1,0,0,1
6865,3.5,74,28.83,4704.0,52140.0,6,598,175.62680925193476,9.7,4.0,23,24,492282.99,0,0,0,0,0,0,1,1
6866,4.6,39,52.73,1386.0,21075.0,6,785,181.72381023072305,4.8,3.9,12,7,466421.55,1,0,0,0,1,0,0,0
6867,4.9,62,55.21,1492.0,15175.0,10,721,244.56617642651807,6.1,1.7,48,0,770630.21,0,1,1,0,0,0,0,0
6868,3.9,48,37.38,1330.0,14122.0,4,770,52.889662351308246,7.9,9.6,31,32,412284.6,1,0,0,1,0,0,0,1
6869,4.4,76,46.13,3308.0,36807.0,10,852,268.68801677506724,2.5,5.9,64,46,795568.37,0,0,0,0,1,0,0,1
6870,4.5,85,55.71,2024.0,23078.0,1,298,215.9711824270075,1.3,2.4,48,59,1050638.52,0,0,1,0,0,0,0,0
6871,4.3,55,72.97,1634.0,16435.0,14,746,57.79771249554695,5.1,6.0,31,42,908565.21,0,1,0,0,0,1,0,0
6872,4.1,79,52.04,5202.0,51309.0,18,494,90.00756898569492,6.0,5.1,47,4,937904.53,0,0,0,0,1,0,0,1
6873,4.8,79,54.84,3239.0,39641.0,9,390,59.87938249421313,3.6,4.1,12,21,971067.11,0,0,0,0,1,0,0,0
6874,3.9,60,40.72,1788.0,25785.0,10,849,241.4849001128515,5.2,5.3,35,1,557445.97,0,1,0,0,0,0,0,0
6875,3.1,39,35.83,2419.0,24456.0,19,787,92.72627310216592,6.5,7.0,20,34,340134.15,1,0,0,1,0,0,0,1
6876,4.7,63,37.78,3285.0,42421.0,4,275,61.39999591663057,9.8,2.8,55,37,542624.97,0,1,0,1,0,0,0,1
6877,4.3,44,68.56,2430.0,25658.0,13,57,84.4969329562401,6.4,5.8,15,2,685951.58,1,0,0,0,0,1,0,1
6878,4.7,56,35.41,2942.0,35190.0,10,980,189.88925098023665,5.0,8.3,8,0,459334.02,0,1,0,0,0,0,0,1
6879,3.3,42,57.53,3044.0,33133.0,13,584,173.87163131649675,1.2,3.0,3,33,553722.67,1,0,1,0,0,0,0,1
6880,3.1,60,57.62,2776.0,35272.0,12,784,111.56433824773008,3.8,5.6,24,40,785010.08,0,1,1,0,0,0,0,1
6881,4.9,36,68.69,3318.0,42899.0,3,398,285.7338201835323,4.2,9.7,15,10,561137.16,1,0,0,0,0,1,0,0
6882,3.3,60,40.38,1388.0,14560.0,19,215,263.7022164213281,5.3,8.2,9,34,561319.54,0,1,0,1,0,0,0,1
6883,4.6,43,63.85,2891.0,38101.0,9,324,128.61523490547438,8.0,6.3,9,4,625145.05,1,0,1,0,0,0,0,1
6884,4.6,66,75.3,3642.0,44345.0,13,999,168.64298299288947,8.0,7.7,24,16,1121926.45,0,1,0,0,0,1,0,1
6885,4.4,85,65.98,5274.0,57191.0,8,862,179.20579806879925,8.6,5.7,72,0,1260612.81,0,0,1,0,0,0,0,0
6886,3.3,30,29.77,830.0,9309.0,4,597,239.04394372860773,3.6,9.9,18,0,209779.21,1,0,0,0,0,0,1,1
6887,4.3,58,47.5,964.0,10219.0,9,738,156.98663871019852,4.1,2.5,27,45,622497.95,0,1,0,0,1,0,0,0
6888,4.8,38,36.16,2061.0,20962.0,7,749,186.6176913311621,2.4,7.5,13,29,320029.84,1,0,0,1,0,0,0,1
6889,3.9,39,34.69,2794.0,33171.0,11,361,153.14139106981236,8.7,1.1,4,12,319313.88,1,0,0,0,0,0,1,1
6890,3.8,68,70.12,3040.0,36072.0,15,881,240.70520280777757,6.9,2.1,37,51,1078023.2,0,1,0,0,0,1,0,0
6891,3.9,44,70.56,1485.0,14903.0,13,879,188.98349652200096,1.7,7.5,27,8,704716.41,1,0,0,0,0,1,0,0
6892,3.2,65,26.48,1245.0,17569.0,3,276,256.94515253595955,3.7,7.8,32,2,389891.07,0,1,0,0,0,0,1,0
6893,4.8,80,49.63,7187.75,77526.875,3,108,63.43394718242955,2.4,1.4,47,47,898494.72,0,0,0,0,1,0,0,0
6894,4.7,46,49.26,4098.0,41634.0,11,818,276.07659018951364,9.7,4.0,19,25,526127.38,1,0,0,0,1,0,0,1
6895,5.0,88,38.87,7187.75,77526.875,5,146,254.8476112442557,3.9,2.1,63,83,782605.91,0,0,0,0,0,0,0,0
6896,4.2,42,64.76,2637.0,32438.0,19,770,254.62617403615053,5.5,9.0,30,11,631685.04,1,0,1,0,0,0,0,1
6897,4.5,35,35.65,1842.0,18155.0,12,298,85.07720983126731,3.9,5.1,6,1,294273.55,1,0,0,0,0,0,0,1
6898,3.4,44,55.69,2841.0,27918.0,18,894,115.8682187118964,5.3,5.0,26,18,569674.6,1,0,0,0,1,0,0,0
6899,4.3,65,25.09,4205.0,43146.0,4,310,295.06540642131176,10.0,8.4,7,64,381222.34,0,1,0,0,0,0,1,0
6900,4.3,73,65.4,5286.0,55633.0,8,452,287.5687649330377,3.6,7.3,13,22,1072903.45,0,0,1,0,0,0,0,0
6901,4.8,37,31.03,3608.0,41165.0,14,107,106.6361682973568,3.5,9.3,7,5,279892.7,1,0,0,0,0,0,1,1
6902,4.7,56,42.73,1215.0,19245.0,16,106,158.22566753910388,4.3,9.4,53,42,553946.82,0,1,0,0,0,0,0,1
6903,4.9,46,67.06,3280.0,42282.0,8,731,88.98577688031607,2.5,3.8,2,33,697555.64,1,0,0,0,0,1,0,1
6904,4.7,65,32.2,3188.0,37109.0,5,122,115.65954297276922,7.7,6.8,3,58,479462.65,0,1,0,0,0,0,1,1
6905,4.7,31,44.7,2261.0,24521.0,9,439,96.1821233114254,4.4,5.9,19,12,324499.55,1,0,0,0,0,0,0,0
6906,3.1,86,36.53,2226.0,23001.0,2,902,70.23425788380281,6.2,6.4,62,60,707055.73,0,0,0,0,0,0,0,0
6907,4.7,73,36.4,3987.0,42798.0,8,583,194.8697164745168,7.0,6.6,69,41,610017.2,0,0,0,0,0,0,0,0
6908,4.2,43,68.34,3888.0,39006.0,7,102,110.19642318667248,1.3,1.5,3,38,662746.02,1,0,0,0,0,1,0,0
6909,3.8,57,66.78,2647.0,31092.0,18,618,298.0601132414964,6.8,9.1,20,0,867661.44,0,1,0,0,0,1,0,0
6910,3.1,34,66.22,2128.0,22301.0,9,943,178.85993773256968,5.8,2.3,21,23,515230.85,1,0,0,0,0,1,0,0
6911,4.4,54,62.46,1632.0,19547.0,11,152,139.77358010963985,1.7,4.8,42,49,762315.17,0,1,1,0,0,0,0,1
6912,3.7,34,67.35,1295.0,18985.0,12,161,278.2905428507018,2.1,3.6,18,24,522380.55,1,0,0,0,0,1,0,0
6913,3.9,54,72.34,1868.0,25892.0,8,868,205.18654426187956,5.0,6.0,22,14,877429.68,0,1,0,0,0,1,0,1
6914,4.4,72,74.48,7187.75,77526.875,17,822,81.76970479179295,4.1,9.7,16,26,1220535.05,0,0,0,0,0,1,0,1
6915,4.8,35,32.17,3232.0,36333.0,19,967,174.4551141280902,4.9,4.7,3,14,279528.59,1,0,0,0,0,0,1,0
6916,4.7,70,66.31,2104.0,24459.0,1,556,160.26978769061466,6.7,6.4,31,15,1032623.51,0,0,0,0,0,1,0,1
6917,3.9,77,61.31,6657.0,69383.0,3,419,241.2830171020602,2.4,2.3,28,61,1058969.77,0,0,1,0,0,0,0,1
6918,3.8,42,39.33,2293.0,24909.0,14,696,223.4444179255415,7.0,5.2,30,21,389940.12,1,0,0,0,0,0,0,1
6919,3.5,49,28.78,2073.0,22600.0,18,881,142.6978298577547,8.4,9.2,20,22,342848.44,1,0,0,0,0,0,1,0
6920,3.7,55,48.5,2734.0,32858.0,2,234,167.36983024437393,1.0,9.4,49,0,599970.9,0,1,0,0,1,0,0,0
6921,3.2,67,75.22,2788.0,31986.0,8,75,179.69701586841853,4.3,5.9,40,16,1126946.68,0,1,0,0,0,1,0,1
6922,4.9,87,43.17,7187.75,77526.875,17,74,155.61523283629498,3.5,7.9,36,58,865661.89,0,0,0,0,0,0,0,1
6923,4.1,65,36.47,3654.0,38731.0,9,886,76.93034350797865,4.9,1.0,45,10,542295.85,0,1,0,0,0,0,0,1
6924,3.3,57,30.24,1016.0,18428.0,12,977,276.36146993896784,6.5,5.8,9,1,400337.72,0,1,0,0,0,0,1,0
6925,3.7,46,48.5,2765.0,35313.0,7,313,218.1399978236167,2.7,7.6,35,28,510333.65,1,0,0,0,1,0,0,1
6926,4.1,57,40.76,1899.0,22746.0,1,570,167.4300621762207,2.2,4.0,27,5,519337.2,0,1,0,1,0,0,0,1
6927,4.1,84,65.76,3529.0,37967.0,14,871,192.39673645514304,7.6,9.1,83,11,1247186.25,0,0,1,0,0,0,0,0
6928,3.1,59,33.51,686.0,11257.0,2,269,103.2909043162951,7.2,8.0,22,54,447259.32,0,1,0,1,0,0,0,0
6929,4.9,70,38.87,3532.0,36758.0,17,837,182.6390831946451,5.1,7.9,3,2,628381.35,0,0,0,0,0,0,0,0
6930,3.6,38,36.59,2094.0,22407.0,7,501,236.506944424204,5.5,1.2,25,12,321469.16,1,0,0,1,0,0,0,1
6931,3.0,86,40.27,5913.0,60679.0,15,756,183.41859112837795,3.4,2.7,42,65,794219.52,0,0,0,0,0,0,0,0
6932,3.2,69,32.34,2067.0,25397.0,9,221,170.1663431641551,4.0,7.4,45,65,511759.49,0,1,0,1,0,0,0,0
6933,4.2,30,42.26,4053.0,48725.0,8,986,165.59641762309195,3.9,6.1,27,0,302276.97,1,0,0,0,0,0,0,1
6934,3.3,58,38.68,3153.0,34606.0,7,219,240.40569830417465,7.5,6.2,8,44,514072.52,0,1,0,0,0,0,0,1
6935,3.1,43,32.19,847.0,6748.0,4,444,238.33491739683132,6.0,1.1,20,15,314305.78,1,0,0,0,0,0,1,0
6936,3.8,34,49.22,3091.0,38516.0,10,161,237.51755698576585,7.6,5.0,4,0,389873.3,1,0,0,0,1,0,0,1
6937,4.2,55,42.7,1537.0,16324.0,7,944,111.5424994780544,6.3,8.1,19,30,535623.5,0,1,0,0,0,0,0,0
6938,3.2,54,62.35,2947.0,35365.0,15,732,204.47374196630895,5.9,7.0,40,43,771628.9,0,1,1,0,0,0,0,1
6939,3.6,33,60.6,2814.0,34978.0,13,775,244.72682825244917,3.9,6.2,17,31,466434.9,1,0,1,0,0,0,0,1
6940,3.8,45,72.75,3491.0,41725.0,8,953,190.4735673409222,4.6,7.3,31,17,743622.0,1,0,0,0,0,1,0,0
6941,3.3,65,40.07,2875.0,33751.0,9,735,244.7443371087363,9.0,8.7,62,45,600003.99,0,1,0,0,0,0,0,0
6942,4.0,79,36.28,3937.0,44696.0,9,339,263.6008495796316,6.2,8.6,53,25,655728.42,0,0,0,0,0,0,0,0
6943,3.2,63,37.0,2771.0,32407.0,5,629,93.4725148901414,5.7,5.1,43,23,530365.85,0,1,0,0,0,0,0,1
6944,3.1,42,32.71,727.0,7904.0,6,960,126.5852063882191,1.5,3.8,39,40,315506.37,1,0,0,1,0,0,0,1
6945,4.0,53,35.7,2192.0,29327.0,16,707,200.32741098864065,7.0,4.3,3,47,443973.25,0,1,0,0,0,0,0,0
6946,3.5,83,42.83,6232.0,63759.0,16,188,122.41959658667574,7.2,5.7,76,29,818380.01,0,0,0,0,0,0,0,1
6947,3.2,58,59.04,2444.0,28405.0,14,268,285.3463444427166,7.2,1.8,3,7,774638.73,0,1,1,0,0,0,0,1
6948,3.8,32,46.03,1788.0,19579.0,19,452,98.5335599829802,1.8,6.3,25,3,351482.03,1,0,0,0,1,0,0,1
6949,4.8,59,54.02,1393.0,16606.0,19,547,139.2369944724465,3.7,5.1,0,45,727837.12,0,1,0,0,1,0,0,1
6950,4.4,44,72.52,4271.0,51538.0,16,890,298.5765756420409,4.3,7.8,13,24,734299.36,1,0,0,0,0,1,0,1
6951,4.6,48,59.97,2800.0,28607.0,5,74,97.29543651822426,8.4,3.5,15,25,649531.79,1,0,1,0,0,0,0,0
6952,4.7,51,37.72,1382.0,18349.0,1,455,162.20442701442602,9.8,1.6,33,9,433479.37,0,1,0,0,0,0,0,0
6953,4.9,31,46.67,2062.0,26984.0,5,301,128.44557468590094,4.7,9.1,4,0,333973.51,1,0,0,0,1,0,0,1
6954,4.5,38,30.04,1188.0,19437.0,9,776,252.44979763731317,6.0,1.6,30,30,268901.13,1,0,0,0,0,0,1,1
6955,4.2,73,34.74,5490.0,56259.0,7,495,126.03680988664898,1.1,9.3,27,61,582683.45,0,0,0,0,0,0,1,0
6956,3.7,74,27.07,3290.0,34784.0,10,726,90.35723863547852,1.1,5.5,16,45,461773.89,0,0,0,0,0,0,1,0
6957,3.4,71,41.26,2880.0,35765.0,15,955,283.28378259080506,1.7,1.5,21,18,667779.13,0,0,0,0,0,0,0,1
6958,4.4,76,45.58,4848.0,49166.0,12,642,129.3505940453939,7.5,2.1,45,2,788590.08,0,0,0,0,0,0,0,1
6959,5.0,48,72.01,1884.0,27399.0,13,869,235.4368826413973,2.6,5.8,40,21,784495.68,1,0,0,0,0,1,0,0
6960,3.9,55,69.84,2278.0,26153.0,18,126,122.64193131258708,7.8,1.1,16,37,872350.97,0,1,0,0,0,1,0,0
6961,4.4,45,72.88,3429.0,38610.0,10,373,94.64540787034365,4.9,9.2,3,38,746090.48,1,0,0,0,0,1,0,1
6962,4.0,43,39.07,3615.0,39075.0,1,529,250.6030456413744,8.6,8.2,10,25,387123.89,1,0,0,1,0,0,0,1
6963,3.9,41,31.5,1359.0,17259.0,4,333,63.895496825806624,8.8,5.5,38,14,299193.95,1,0,0,0,0,0,1,1
6964,3.8,55,44.59,1895.0,20866.0,17,207,132.9932142588841,8.9,9.3,13,12,568601.1,0,1,0,0,0,0,0,1
6965,4.0,82,30.66,7187.75,77526.875,13,735,245.02041689544183,5.9,3.3,31,9,586435.38,0,0,0,0,0,0,1,1
6966,3.7,44,74.13,2893.0,31606.0,2,217,178.03438039838886,8.1,8.7,16,17,733516.77,1,0,0,0,0,1,0,1
6967,4.5,43,45.47,4079.0,47155.0,15,198,222.39345438622613,7.0,8.2,26,4,461027.34,1,0,0,0,0,0,0,1
6968,4.7,77,60.51,3797.0,44060.0,12,192,66.70422680554614,2.7,6.2,45,58,1051345.16,0,0,1,0,0,0,0,0
6969,4.8,50,51.66,4710.0,47073.0,2,692,237.4524977414061,4.4,3.9,21,43,585935.89,1,0,0,0,1,0,0,1
6970,3.5,69,51.7,2493.0,30755.0,7,386,92.98510139982032,9.7,6.0,1,48,804671.25,0,1,0,0,1,0,0,1
6971,4.8,40,73.6,2170.0,29318.0,4,512,252.1760090369638,8.0,9.6,13,35,666813.7,1,0,0,0,0,1,0,0
6972,3.7,50,34.05,873.0,12411.0,14,146,191.0436800495669,3.4,1.8,44,46,394734.05,1,0,0,0,0,0,1,0
6973,3.6,78,55.3,4684.0,49274.0,18,502,234.7904545108156,3.5,2.8,37,55,981365.9,0,0,1,0,0,0,0,1
6974,4.5,41,43.07,3207.0,33999.0,11,313,103.2081728788108,3.3,6.8,2,19,410816.45,1,0,0,0,0,0,0,1
6975,3.6,35,33.62,1376.0,18927.0,3,442,148.8563766096959,4.0,7.1,5,23,271083.01,1,0,0,0,0,0,1,1
6976,3.1,68,72.7,2422.0,30325.0,3,939,250.51733311376495,9.4,2.5,56,39,1105532.15,0,1,0,0,0,1,0,1
6977,3.7,72,32.85,6837.0,74859.0,18,395,277.7011235760059,4.9,8.3,20,57,559896.7,0,0,0,0,0,0,1,1
6978,4.4,70,65.46,7187.75,77526.875,1,435,106.6430488242213,4.3,9.4,68,22,1033108.3,0,0,0,0,0,1,0,0
6979,3.7,64,34.86,2332.0,30904.0,13,214,248.3484149924534,3.2,1.7,60,40,513004.96,0,1,0,1,0,0,0,0
6980,4.3,44,54.0,3735.0,37523.0,5,559,77.13879459084545,9.0,9.8,10,13,544582.65,1,0,0,0,1,0,0,1
6981,4.3,74,55.27,3727.0,39666.0,4,533,156.43716538024688,9.6,3.5,25,42,918598.51,0,0,0,0,1,0,0,0
6982,4.5,80,27.52,7187.75,77526.875,3,445,284.6799166283513,3.9,3.8,44,10,506612.93,0,0,0,0,0,0,1,0
6983,4.8,30,61.37,1330.0,16724.0,19,580,286.284121421876,6.5,1.4,4,21,431676.35,1,0,1,0,0,0,0,0
6984,3.9,39,43.85,3232.0,36773.0,13,844,124.1705505098568,9.6,5.5,14,34,405552.3,1,0,0,0,0,0,0,1
6985,3.3,89,73.28,1717.0,17035.0,16,969,98.2283516454806,5.5,9.6,85,30,1350758.47875,0,0,0,0,0,1,0,0
6986,3.6,40,41.81,3424.0,35956.0,19,499,87.37159261588351,5.2,2.4,3,16,397781.79,1,0,0,0,0,0,0,0
6987,3.9,76,45.21,7187.75,77526.875,1,577,170.21881339274017,5.7,6.2,44,52,780073.4,0,0,0,0,1,0,0,1
6988,4.4,46,62.96,3296.0,40705.0,18,563,73.01920655403322,1.3,3.5,24,45,667108.53,1,0,1,0,0,0,0,0
6989,3.0,41,63.51,865.0,15808.0,7,454,139.2132631137777,3.7,1.2,14,13,584416.96,1,0,1,0,0,0,0,0
6990,3.6,53,42.95,2118.0,20943.0,3,571,54.25277914878588,7.3,9.9,33,24,517934.95,0,1,0,0,0,0,0,0
6991,4.6,41,53.42,3962.0,42036.0,10,667,114.84952774606712,9.7,7.4,4,24,509082.74,1,0,0,0,1,0,0,1
6992,4.3,52,39.74,4081.0,48686.0,8,66,275.0692254739332,6.1,7.6,2,21,477010.94,0,1,0,0,0,0,0,1
6993,4.5,47,35.93,3269.0,34985.0,2,253,161.74459833322396,2.7,7.0,18,25,385381.23,1,0,0,0,0,0,1,0
6994,4.6,81,63.48,7187.75,72936.0,10,56,68.4363614332198,4.8,2.3,54,41,1160253.12,0,0,1,0,0,0,0,0
6995,4.6,88,61.37,5490.0,64423.0,18,762,211.70919696522475,5.4,2.9,60,11,1222210.06,0,0,1,0,0,0,0,1
6996,4.4,42,35.28,3785.0,44595.0,12,607,288.9083901727912,2.4,4.5,4,31,350311.49,1,0,0,0,0,0,1,1
6997,3.9,45,54.99,2575.0,34511.0,14,739,165.8519062014171,4.0,10.0,37,37,574061.76,1,0,0,0,1,0,0,1
6998,5.0,77,63.96,7187.75,77526.875,2,560,206.0719651269281,5.0,7.1,71,4,1110918.28,0,0,1,0,0,0,0,0
6999,4.1,35,36.2,3891.0,41784.0,17,59,279.8545017068907,3.4,5.0,20,16,308019.9,1,0,0,1,0,0,0,0
7000,3.4,59,35.8,921.0,9069.0,12,833,154.7748559739902,4.2,5.4,7,20,483839.35,0,1,0,1,0,0,0,1
7001,3.6,59,33.62,2005.0,26783.0,7,818,216.1467014444465,3.5,9.3,3,44,455366.81,0,1,0,1,0,0,0,1
7002,4.4,55,67.76,4018.0,39585.0,15,698,160.17606856952108,6.5,2.8,19,16,847593.05,0,1,0,0,0,1,0,1
7003,4.8,57,70.64,3319.0,37776.0,2,62,290.53274413142367,6.2,3.9,52,52,903186.98,0,1,0,0,0,1,0,0
7004,3.4,67,51.36,2904.0,34378.0,12,238,175.95039324303792,6.0,4.3,35,31,780695.94,0,1,0,0,1,0,0,0
7005,3.2,46,27.69,2225.0,30283.0,17,481,271.41322368985766,1.9,9.1,5,33,308314.93,1,0,0,0,0,0,1,0
7006,4.8,39,45.15,4630.0,54268.0,1,193,176.79962461125103,2.7,8.0,18,4,403013.85,1,0,0,0,0,0,0,0
7007,4.8,51,51.13,2661.0,34519.0,8,787,217.09652069873312,2.0,6.3,5,25,592046.32,0,1,0,0,1,0,0,0
7008,3.6,41,40.79,1061.0,13039.0,5,474,146.53537179787872,1.6,3.8,23,3,378205.4,1,0,0,0,0,0,0,0
7009,3.8,49,49.79,2763.0,33464.0,8,335,279.3887666815561,3.2,2.8,4,44,554174.11,1,0,0,0,1,0,0,0
7010,4.3,59,65.64,3461.0,39260.0,14,766,211.73553674709845,2.8,4.0,28,19,877306.02,0,1,0,0,0,1,0,1
7011,3.7,38,39.71,2933.0,33550.0,6,377,54.9780824708944,7.5,9.4,3,30,353058.05,1,0,0,1,0,0,0,0
7012,4.8,45,28.49,3253.0,39200.0,18,744,53.91029337905996,7.3,9.2,25,7,316258.13,1,0,0,0,0,0,1,0
7013,3.2,36,72.07,2253.0,25610.0,5,572,219.0443795984336,2.8,4.8,18,5,584461.49,1,0,0,0,0,1,0,0
7014,3.1,58,31.68,1755.0,24458.0,10,930,78.56721556692551,2.5,3.9,45,16,423247.24,0,1,0,0,0,0,1,0
7015,3.4,35,41.43,2342.0,30897.0,15,485,229.04110317496665,2.3,9.0,17,24,345937.43,1,0,0,0,0,0,0,0
7016,3.6,79,50.78,4373.0,44400.0,3,540,130.50419494607974,3.9,5.0,69,3,899510.44,0,0,0,0,1,0,0,0
7017,3.2,76,57.0,4829.0,53440.0,3,380,184.72991952288535,3.6,1.3,30,13,967284.5,0,0,1,0,0,0,0,0
7018,3.1,67,58.09,1282.0,11080.0,17,97,93.59989688340173,1.3,4.1,0,59,878152.88,0,1,1,0,0,0,0,0
7019,4.5,80,30.77,4873.0,57639.0,14,824,111.55544960116111,6.1,6.5,5,78,573783.76,0,0,0,0,0,0,1,1
7020,3.3,50,38.68,2467.0,27148.0,10,999,159.22943783614173,9.1,9.5,36,24,452222.7,0,1,0,1,0,0,0,0
7021,4.8,90,34.75,6556.0,65527.0,19,306,216.36939430550925,5.8,4.8,1,50,724717.1,0,0,0,1,0,0,0,1
7022,3.7,88,27.24,5281.0,55422.0,16,136,88.93290915939596,1.6,3.2,57,12,556213.44,0,0,0,0,0,0,1,0
7023,4.3,74,65.97,3669.0,38692.0,17,81,120.32078394666146,6.4,4.5,36,73,1106350.65,0,0,0,0,0,1,0,1
7024,3.5,55,62.29,1116.0,12262.0,13,367,101.74060047272516,5.4,1.5,47,39,775111.09,0,1,1,0,0,0,0,0
7025,3.5,56,69.66,833.0,11269.0,1,192,265.6685771951132,9.2,9.1,22,29,870209.85,0,1,0,0,0,1,0,1
7026,4.1,33,36.38,3659.0,39797.0,1,141,212.00162336562312,4.3,1.3,26,17,276042.95,1,0,0,0,0,0,0,0
7027,4.1,65,62.42,3698.0,39685.0,17,238,167.12393421451705,7.8,1.0,36,17,921264.21,0,1,1,0,0,0,0,0
7028,4.5,79,37.28,2379.0,33035.0,18,127,286.7357635540708,1.3,6.5,29,20,674182.25,0,0,0,0,0,0,0,1
7029,4.5,84,50.6,7187.75,77526.875,17,894,233.9565738482752,7.5,2.4,64,43,977383.25,0,0,0,0,1,0,0,1
7030,4.3,62,68.37,2427.0,28239.0,12,489,283.05652841998494,1.4,3.7,39,56,955403.46,0,1,0,0,0,1,0,1
